CUSTOMER_ID,ORDER_ID,item1,item2,item3,item4,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
526688529,1785474447,Large Buffalo Fries,Veggie Sticks Spicy,2 pc Crispy Strips,,Regular Buffalo Fries,Voodoo Fries - Regular,Large Veggie Sticks Spicy
814266685,2672940831,10 pc Grilled Wings Combo,3 pc Crispy Strips Combo,Chicken Sub,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo
926363931,5365141642,10 pc Spicy Wings,Voodoo Fries - Regular,Ranch Dip - Regular,,Regular Buffalo Fries,Large Buffalo Fries,15 pc Grilled Wings
401693034,3719443685,2 pc Crispy Strips,Blue Cheese Dip - Regular,5 pc Crispy Strips Combo,,Ranch Dip - Regular,Ranch Dip - Large,Dipping Sauce
704599158,9664042351,4 pc Crispy Strips,Ranch Dip - Large,20 Oz Soda,,Ranch Dip - Regular,Blue Cheese Dip - Regular,15 pc Spicy Wings
98411953,4591227581,Cheese Dip - Medium,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,,10 pc Spicy Wings Combo,15 pc Grilled Wings Combo,Cheese Dip - Regular
303243091,6697547638,Dipping Sauce,Large Buffalo Fries,Veggie Sticks Spicy,,Order Memo Paid,2 pc Crispy Strips,Voodoo Fries - Regular
510701340,3066847925,Ranch Dip - Regular,Large Buffalo Fries,Fried Corn - Large,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
929818566,1183994281,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub Combo,,Ranch Dip - Large,Fried Corn - Large,4 pc Crispy Strips
257820405,716660539,6 pc Mixed Wings Combo,6 pc Spicy Wings Combo,6 pc Grilled Wings Combo,,Chicken Sub Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
465728024,6629051234,Regular Buffalo Fries,10 pc Grilled Wings Combo,20pc Spicy Feast Deal,,Large Buffalo Fries,Voodoo Fries - Regular,15 pc Grilled Wings Combo
426291089,9876206587,Chicken Sub,Flavor Platter,Large Fruit Punch,,20pc Spicy Feast Deal,30 pc Family Grilled Wings,Honey Mustard Dip - Regular
143729848,4578851950,Large Buffalo Fries,Chicken Sub Combo,Ranch Dip - Regular,,10 pc Grilled Wings Combo,Regular Buffalo Fries,15 pc Grilled Wings Combo
865596343,1099699387,2 pc Crispy Strips,32 Oz Soda,20pc Spicy Feast Deal,,20 Oz Soda,Dipping Sauce,Large Fruit Punch
202529584,2488425435,2 pc Crispy Strips,Regular Buffalo Fries,6 pc Strips Meal for 2,,Dipping Sauce,Voodoo Fries - Regular,Voodoo Fries - Large
984945545,3807612147,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,,15 pc Grilled Wings,30 pc Family Grilled Wings,15 pc Spicy Wings
669937324,1324672225,Blue Cheese Dip - Regular,10 pc Spicy Wings,15 pc Grilled Wings,,Ranch Dip - Regular,Ranch Dip - Large,Honey Mustard Dip - Regular
43308124,3224322137,15 pc Grilled Wings,Ranch Dip - Regular,10 pc Grilled Wings Combo,,20 pc Grilled Wings,30 pc Grilled Wings,15 pc Mixed Wings
893883984,2080439382,Veggie Sticks Spicy,Ranch Dip - Regular,Add 5 Spicy Wings,,Ranch Dip - Large,25 pc Game Day Pack,Honey Mustard Dip - Regular
199551661,5790578362,Chicken Sub Combo,10 pc Grilled Wings,Chicken Sub,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
324907688,371107248,10 pc Grilled Wings Combo,Veggie Sticks Spicy,8 pc Grilled Wings Combo,,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo
688871063,7519184133,Fried Corn - Regular,Flavor Platter,Ranch Dip - Regular,,20pc Spicy Feast Deal,Fried Corn - Large,30 pc Family Grilled Wings
529892223,8800902863,Regular Buffalo Fries,Ranch Dip - Regular,Legendary Feast Bundle,,Ranch Dip - Large,Large Buffalo Fries,Honey Mustard Dip - Regular
986902731,2611475190,Regular Buffalo Fries,Ranch Dip - Regular,20 pc Spicy Wings,,Ranch Dip - Large,Large Buffalo Fries,Honey Mustard Dip - Regular
